payment_id,order_id,payment_method,payment_status,amount
PAY039452,ORD039452,Credit Card,Completed,229788.0
PAY039453,ORD039453,Net Banking,Completed,245748.0
PAY039454,ORD039454,Debit Card,Completed,169998.0
PAY039455,ORD039455,Debit Card,Pending,
PAY039456,ORD039456,Credit Card,Completed,256759.0
PAY039457,ORD039457,Credit Card,Completed,148134.0
PAY039458,ORD039458,Debit Card,Completed,119082.0
PAY039459,ORD039459,Wallet,Completed,168782.0
PAY039460,ORD039460,Credit Card,Completed,293307.0
PAY039461,ORD039461,UPI,Completed,95386.0
PAY039462,ORD039462,Credit Card,Failed,
PAY039463,ORD039463,UPI,Completed,286872.0
PAY039464,ORD039464,Wallet,Completed,183396.0
PAY039465,ORD039465,Net Banking,Completed,195432.0
PAY039466,ORD039466,UPI,Completed,
PAY039467,ORD039467,Wallet,Completed,
PAY039468,ORD039468,UPI,Completed,254113.0
PAY039469,ORD039469,UPI,Completed,187572.0
PAY039470,ORD039470,Credit Card,Completed,85842.0
PAY039471,ORD039471,UPI,Completed,118564.0
PAY039472,ORD039472,Credit Card,Completed,242203.0
PAY039473,ORD039473,Debit Card,Completed,733972.0
PAY039474,ORD039474,UPI,Completed,372341.0
PAY039475,ORD039475,Net Banking,Completed,
PAY039476,ORD039476,UPI,Completed,96030.0
PAY039477,ORD039477,Net Banking,Completed,65581.0
PAY039478,ORD039478,Credit Card,Completed,305455.0
PAY039479,ORD039479,Credit Card,Completed,212096.0
PAY039480,ORD039480,Net Banking,Completed,298878.0
PAY039481,ORD039481,Wallet,Completed,36736.0
PAY039482,ORD039482,Credit Card,Completed,227220.0
PAY039483,ORD039483,Wallet,Completed,67560.0
PAY039484,ORD039484,Net Banking,Completed,231741.0
PAY039485,ORD039485,Credit Card,Completed,300200.0
PAY039486,ORD039486,Wallet,Completed,565738.0
PAY039487,ORD039487,UPI,Completed,157218.0
PAY039488,ORD039488,UPI,Failed,91279.0
PAY039489,ORD039489,Wallet,Completed,45765.0
PAY039490,ORD039490,Debit Card,Failed,113428.0
PAY039491,ORD039491,Wallet,Failed,37743.0
PAY039492,ORD039492,Net Banking,Completed,300369.0
PAY039493,ORD039493,Net Banking,Completed,23581.0
PAY039494,ORD039494,UPI,Completed,193124.0
PAY039495,ORD039495,Debit Card,Completed,94581.0
PAY039496,ORD039496,Debit Card,Completed,239664.0
PAY039497,ORD039497,Credit Card,Failed,
PAY039498,ORD039498,UPI,Completed,368136.0
PAY039499,ORD039499,UPI,Completed,272699.0
PAY039500,ORD039500,Net Banking,Completed,538063.0
PAY039501,ORD039501,UPI,Completed,222864.0
PAY039502,ORD039502,UPI,Completed,27018.0
PAY039503,ORD039503,Net Banking,Failed,511460.0
PAY039504,ORD039504,Debit Card,Completed,89886.0
PAY039505,ORD039505,Net Banking,Completed,139238.0
PAY039506,ORD039506,Credit Card,Completed,308331.0
PAY039507,ORD039507,UPI,Failed,172228.0
PAY039508,ORD039508,UPI,Completed,258171.0
PAY039509,ORD039509,Wallet,Completed,
PAY039510,ORD039510,Credit Card,Failed,
PAY039511,ORD039511,UPI,Completed,527057.0
PAY039512,ORD039512,UPI,Completed,
PAY039513,ORD039513,Wallet,Completed,157424.0
PAY039514,ORD039514,Wallet,Completed,
PAY039515,ORD039515,Net Banking,Completed,280484.0
PAY039516,ORD039516,Debit Card,Completed,182690.0
PAY039517,ORD039517,Wallet,Completed,534001.0
PAY039518,ORD039518,Net Banking,Failed,
PAY039519,ORD039519,Net Banking,Completed,668976.0
PAY039520,ORD039520,Net Banking,Completed,188788.0
PAY039521,ORD039521,Net Banking,Completed,
PAY039522,ORD039522,UPI,Completed,
PAY039523,ORD039523,Credit Card,Completed,
PAY039524,ORD039524,Net Banking,Completed,146112.0
PAY039525,ORD039525,Credit Card,Completed,55854.0
PAY039526,ORD039526,Credit Card,Completed,
PAY039527,ORD039527,Credit Card,Completed,
PAY039528,ORD039528,Net Banking,Completed,489480.0
PAY039529,ORD039529,Debit Card,Completed,331014.0
PAY039530,ORD039530,Net Banking,Failed,262881.0
PAY039531,ORD039531,Credit Card,Completed,183337.0
PAY039532,ORD039532,Wallet,Completed,134926.0
PAY039533,ORD039533,Credit Card,Completed,258500.0
PAY039534,ORD039534,UPI,Pending,
PAY039535,ORD039535,Debit Card,Pending,92277.0
PAY039536,ORD039536,Credit Card,Completed,158599.0
PAY039537,ORD039537,Credit Card,Completed,35466.0
PAY039538,ORD039538,Credit Card,Completed,
PAY039539,ORD039539,Credit Card,Completed,
PAY039540,ORD039540,Debit Card,Completed,592580.0
PAY039541,ORD039541,Wallet,Completed,54519.0
PAY039542,ORD039542,Wallet,Pending,387158.0
PAY039543,ORD039543,Credit Card,Completed,80944.0
PAY039544,ORD039544,Credit Card,Completed,
PAY039545,ORD039545,Debit Card,Completed,19206.0
PAY039546,ORD039546,Wallet,Completed,409572.0
PAY039547,ORD039547,Wallet,Completed,
PAY039548,ORD039548,Wallet,Completed,68020.0
PAY039549,ORD039549,Debit Card,Completed,212291.0
PAY039550,ORD039550,UPI,Completed,51345.0
PAY039551,ORD039551,Debit Card,Completed,272415.0
PAY039552,ORD039552,Credit Card,Failed,209396.0
PAY039553,ORD039553,Wallet,Completed,369819.0
PAY039554,ORD039554,UPI,Completed,164610.0
PAY039555,ORD039555,Net Banking,Completed,296676.0
PAY039556,ORD039556,UPI,Completed,
PAY039557,ORD039557,Net Banking,Completed,
PAY039558,ORD039558,UPI,Completed,109924.0
PAY039559,ORD039559,Wallet,Completed,302484.0
PAY039560,ORD039560,Debit Card,Completed,51062.0
PAY039561,ORD039561,Net Banking,Completed,201335.0
PAY039562,ORD039562,Net Banking,Failed,202285.0
PAY039563,ORD039563,Net Banking,Completed,167449.0
PAY039564,ORD039564,Net Banking,Completed,546210.0
PAY039565,ORD039565,Wallet,Completed,
PAY039566,ORD039566,Credit Card,Completed,122626.0
PAY039567,ORD039567,Net Banking,Completed,177600.0
PAY039568,ORD039568,Net Banking,Completed,363705.0
PAY039569,ORD039569,Debit Card,Completed,220796.0
PAY039570,ORD039570,Credit Card,Completed,
PAY039571,ORD039571,Wallet,Completed,
PAY039572,ORD039572,Wallet,Completed,280262.0
PAY039573,ORD039573,Wallet,Completed,58164.0
PAY039574,ORD039574,UPI,Completed,215963.0
PAY039575,ORD039575,Net Banking,Completed,94798.0
PAY039576,ORD039576,Net Banking,Completed,17115.0
PAY039577,ORD039577,Net Banking,Completed,125048.0
PAY039578,ORD039578,Debit Card,Pending,269114.0
PAY039579,ORD039579,UPI,Completed,
PAY039580,ORD039580,UPI,Completed,
PAY039581,ORD039581,Net Banking,Completed,244080.0
PAY039582,ORD039582,Wallet,Completed,38266.0
PAY039583,ORD039583,Net Banking,Completed,
PAY039584,ORD039584,Credit Card,Completed,210774.0
PAY039585,ORD039585,Debit Card,Completed,127492.0
PAY039586,ORD039586,UPI,Completed,436852.0
PAY039587,ORD039587,Net Banking,Completed,452864.0
PAY039588,ORD039588,Credit Card,Completed,224109.0
PAY039589,ORD039589,Credit Card,Failed,
PAY039590,ORD039590,Credit Card,Completed,
PAY039591,ORD039591,Credit Card,Completed,180304.0
PAY039592,ORD039592,Net Banking,Completed,85440.0
PAY039593,ORD039593,Credit Card,Completed,121056.0
PAY039594,ORD039594,Credit Card,Completed,68676.0
PAY039595,ORD039595,Credit Card,Completed,363455.0
PAY039596,ORD039596,Net Banking,Completed,307860.0
PAY039597,ORD039597,Credit Card,Completed,150976.0
PAY039598,ORD039598,Wallet,Completed,50850.0
PAY039599,ORD039599,Debit Card,Completed,86862.0
PAY039600,ORD039600,Wallet,Completed,315166.0
PAY039601,ORD039601,Debit Card,Completed,73394.0
PAY039602,ORD039602,Credit Card,Completed,373704.0
PAY039603,ORD039603,UPI,Completed,130688.0
PAY039604,ORD039604,Wallet,Completed,
PAY039605,ORD039605,Debit Card,Completed,
PAY039606,ORD039606,Debit Card,Failed,
PAY039607,ORD039607,Wallet,Pending,
PAY039608,ORD039608,Credit Card,Completed,196584.0
PAY039609,ORD039609,Net Banking,Completed,
PAY039610,ORD039610,Debit Card,Completed,584022.0
PAY039611,ORD039611,Net Banking,Completed,230770.0
PAY039612,ORD039612,Net Banking,Completed,
PAY039613,ORD039613,Wallet,Completed,122188.0
PAY039614,ORD039614,Debit Card,Completed,
PAY039615,ORD039615,Wallet,Completed,252222.0
PAY039616,ORD039616,Wallet,Completed,90706.0
PAY039617,ORD039617,Debit Card,Completed,167727.0
PAY039618,ORD039618,Wallet,Completed,56149.0
PAY039619,ORD039619,Debit Card,Completed,481658.0
PAY039620,ORD039620,Net Banking,Completed,21753.0
PAY039621,ORD039621,Net Banking,Completed,582889.0
PAY039622,ORD039622,Wallet,Completed,85557.0
PAY039623,ORD039623,Credit Card,Completed,559366.0
PAY039624,ORD039624,Credit Card,Failed,326717.0
PAY039625,ORD039625,UPI,Completed,92019.0
PAY039626,ORD039626,Wallet,Completed,266238.0
PAY039627,ORD039627,Wallet,Completed,69684.0
PAY039628,ORD039628,Debit Card,Completed,252351.0
PAY039629,ORD039629,Net Banking,Completed,190282.0
PAY039630,ORD039630,Debit Card,Completed,117712.0
PAY039631,ORD039631,Wallet,Completed,606797.0
PAY039632,ORD039632,Net Banking,Completed,337330.0
PAY039633,ORD039633,Net Banking,Completed,253048.0
PAY039634,ORD039634,Credit Card,Completed,
PAY039635,ORD039635,Debit Card,Completed,175317.0
PAY039636,ORD039636,Net Banking,Completed,557311.0
PAY039637,ORD039637,Debit Card,Pending,287382.0
PAY039638,ORD039638,Wallet,Completed,325623.0
PAY039639,ORD039639,Wallet,Completed,95100.0
PAY039640,ORD039640,Credit Card,Completed,264249.0
PAY039641,ORD039641,Credit Card,Completed,399986.0
PAY039642,ORD039642,Credit Card,Completed,211293.0
PAY039643,ORD039643,UPI,Completed,5539.0
PAY039644,ORD039644,Net Banking,Pending,88440.0
PAY039645,ORD039645,Wallet,Completed,52380.0
PAY039646,ORD039646,UPI,Completed,361426.0
PAY039647,ORD039647,Wallet,Completed,
PAY039648,ORD039648,Net Banking,Completed,493564.0
PAY039649,ORD039649,Net Banking,Completed,153283.0
PAY039650,ORD039650,Credit Card,Completed,171721.0
PAY039651,ORD039651,Credit Card,Completed,
PAY039652,ORD039652,UPI,Pending,512970.0
PAY039653,ORD039653,Debit Card,Completed,3571.0
PAY039654,ORD039654,Debit Card,Completed,
PAY039655,ORD039655,UPI,Completed,27823.0
PAY039656,ORD039656,Credit Card,Completed,422421.0
PAY039657,ORD039657,Credit Card,Completed,193748.0
PAY039658,ORD039658,Net Banking,Completed,99216.0
PAY039659,ORD039659,Debit Card,Completed,215148.0
PAY039660,ORD039660,Debit Card,Completed,195872.0
PAY039661,ORD039661,Credit Card,Completed,150972.0
PAY039662,ORD039662,Wallet,Completed,
PAY039663,ORD039663,Debit Card,Completed,
PAY039664,ORD039664,UPI,Completed,280142.0
PAY039665,ORD039665,Debit Card,Completed,581781.0
PAY039666,ORD039666,Debit Card,Failed,300508.0
PAY039667,ORD039667,Credit Card,Completed,
PAY039668,ORD039668,Credit Card,Completed,233688.0
PAY039669,ORD039669,UPI,Completed,21213.0
PAY039670,ORD039670,UPI,Completed,195441.0
PAY039671,ORD039671,Wallet,Completed,155464.0
PAY039672,ORD039672,Credit Card,Completed,114273.0
PAY039673,ORD039673,Credit Card,Completed,
PAY039674,ORD039674,Debit Card,Completed,
PAY039675,ORD039675,UPI,Completed,
PAY039676,ORD039676,Debit Card,Completed,300380.0
PAY039677,ORD039677,Net Banking,Completed,94273.0
PAY039678,ORD039678,Credit Card,Completed,
PAY039679,ORD039679,Wallet,Completed,648363.0
PAY039680,ORD039680,Wallet,Completed,855817.0
PAY039681,ORD039681,UPI,Completed,
PAY039682,ORD039682,Wallet,Completed,
PAY039683,ORD039683,Debit Card,Completed,445883.0
PAY039684,ORD039684,Net Banking,Completed,313662.0
PAY039685,ORD039685,Debit Card,Completed,261637.0
PAY039686,ORD039686,Credit Card,Completed,145830.0
PAY039687,ORD039687,Credit Card,Completed,252848.0
PAY039688,ORD039688,Wallet,Completed,363720.0
PAY039689,ORD039689,Net Banking,Completed,274174.0
PAY039690,ORD039690,Debit Card,Failed,7621.0
PAY039691,ORD039691,Credit Card,Completed,594656.0
PAY039692,ORD039692,Credit Card,Completed,144611.0
PAY039693,ORD039693,Net Banking,Completed,
PAY039694,ORD039694,Debit Card,Completed,226082.0
PAY039695,ORD039695,Wallet,Failed,
PAY039696,ORD039696,Wallet,Completed,308668.0
PAY039697,ORD039697,UPI,Completed,
PAY039698,ORD039698,Credit Card,Completed,55777.0
PAY039699,ORD039699,Wallet,Completed,169176.0
PAY039700,ORD039700,Net Banking,Completed,335475.0
PAY039701,ORD039701,Debit Card,Completed,
PAY039702,ORD039702,Net Banking,Completed,
PAY039703,ORD039703,Credit Card,Completed,42633.0
PAY039704,ORD039704,Net Banking,Completed,266499.0
PAY039705,ORD039705,Credit Card,Completed,
PAY039706,ORD039706,Wallet,Completed,
PAY039707,ORD039707,Wallet,Completed,672184.0
PAY039708,ORD039708,UPI,Completed,
PAY039709,ORD039709,Credit Card,Completed,232695.0
PAY039710,ORD039710,Debit Card,Completed,291399.0
PAY039711,ORD039711,UPI,Failed,34098.0
PAY039712,ORD039712,Net Banking,Completed,
PAY039713,ORD039713,Wallet,Completed,17115.0
PAY039714,ORD039714,UPI,Failed,
PAY039715,ORD039715,Debit Card,Completed,7683.0
PAY039716,ORD039716,Net Banking,Completed,569119.0
PAY039717,ORD039717,Wallet,Completed,237812.0
PAY039718,ORD039718,Credit Card,Completed,477344.0
PAY039719,ORD039719,Wallet,Completed,338908.0
PAY039720,ORD039720,Credit Card,Failed,
PAY039721,ORD039721,Credit Card,Completed,99780.0
PAY039722,ORD039722,Net Banking,Completed,340803.0
PAY039723,ORD039723,Wallet,Completed,162483.0
PAY039724,ORD039724,Net Banking,Completed,128548.0
PAY039725,ORD039725,Debit Card,Completed,168723.0
PAY039726,ORD039726,Credit Card,Completed,22520.0
PAY039727,ORD039727,Net Banking,Failed,277780.0
PAY039728,ORD039728,Credit Card,Failed,333286.0
PAY039729,ORD039729,Net Banking,Pending,55606.0
PAY039730,ORD039730,UPI,Completed,384958.0
PAY039731,ORD039731,Net Banking,Completed,
PAY039732,ORD039732,Debit Card,Completed,437186.0
PAY039733,ORD039733,Wallet,Completed,331396.0
PAY039734,ORD039734,Credit Card,Completed,143544.0
PAY039735,ORD039735,Net Banking,Completed,
PAY039736,ORD039736,Wallet,Completed,13012.0
PAY039737,ORD039737,Debit Card,Completed,852073.0
PAY039738,ORD039738,Net Banking,Completed,329746.0
PAY039739,ORD039739,Wallet,Completed,
PAY039740,ORD039740,Debit Card,Completed,96752.0
PAY039741,ORD039741,Net Banking,Completed,
PAY039742,ORD039742,Wallet,Completed,171684.0
PAY039743,ORD039743,Debit Card,Completed,
PAY039744,ORD039744,UPI,Completed,146530.0
PAY039745,ORD039745,Credit Card,Completed,142779.0
PAY039746,ORD039746,Credit Card,Completed,290936.0
PAY039747,ORD039747,UPI,Completed,129482.0
PAY039748,ORD039748,Credit Card,Completed,89682.0
PAY039749,ORD039749,Credit Card,Completed,480951.0
PAY039750,ORD039750,Wallet,Pending,383867.0
PAY039751,ORD039751,UPI,Completed,369606.0
PAY039752,ORD039752,Wallet,Completed,
PAY039753,ORD039753,Wallet,Completed,
PAY039754,ORD039754,Credit Card,Completed,
PAY039755,ORD039755,Credit Card,Completed,
PAY039756,ORD039756,Debit Card,Failed,96044.0
PAY039757,ORD039757,Wallet,Completed,333315.0
PAY039758,ORD039758,Wallet,Completed,389494.0
PAY039759,ORD039759,Wallet,Completed,237441.0
PAY039760,ORD039760,Net Banking,Completed,
PAY039761,ORD039761,UPI,Completed,522206.0
PAY039762,ORD039762,Wallet,Completed,482334.0
PAY039763,ORD039763,Debit Card,Completed,146064.0
PAY039764,ORD039764,Credit Card,Completed,339526.0
PAY039765,ORD039765,UPI,Completed,
PAY039766,ORD039766,Debit Card,Completed,492920.0
PAY039767,ORD039767,Debit Card,Pending,30078.0
PAY039768,ORD039768,Net Banking,Completed,321950.0
PAY039769,ORD039769,Net Banking,Completed,
PAY039770,ORD039770,Net Banking,Failed,45117.0
PAY039771,ORD039771,Credit Card,Completed,145076.0
PAY039772,ORD039772,Debit Card,Completed,69020.0
PAY039773,ORD039773,UPI,Failed,280280.0
PAY039774,ORD039774,Credit Card,Failed,5804.0
PAY039775,ORD039775,Net Banking,Completed,503348.0
PAY039776,ORD039776,Wallet,Completed,84830.0
PAY039777,ORD039777,UPI,Completed,146530.0
PAY039778,ORD039778,UPI,Failed,113312.0
PAY039779,ORD039779,Credit Card,Completed,260572.0
PAY039780,ORD039780,Debit Card,Failed,23277.0
PAY039781,ORD039781,Wallet,Completed,464669.0
PAY039782,ORD039782,Net Banking,Completed,
PAY039783,ORD039783,Wallet,Completed,191136.0
PAY039784,ORD039784,Wallet,Completed,140361.0
PAY039785,ORD039785,Wallet,Completed,379935.0
PAY039786,ORD039786,Wallet,Completed,
PAY039787,ORD039787,Net Banking,Pending,
PAY039788,ORD039788,Wallet,Completed,
PAY039789,ORD039789,Net Banking,Failed,226856.0
PAY039790,ORD039790,Debit Card,Completed,
PAY039791,ORD039791,Credit Card,Completed,474320.0
PAY039792,ORD039792,Credit Card,Failed,914126.0
PAY039793,ORD039793,Credit Card,Completed,100842.0
PAY039794,ORD039794,Wallet,Completed,290079.0
PAY039795,ORD039795,Debit Card,Completed,259663.0
PAY039796,ORD039796,UPI,Completed,
PAY039797,ORD039797,Credit Card,Completed,238014.0
PAY039798,ORD039798,Credit Card,Completed,284219.0
PAY039799,ORD039799,Net Banking,Completed,44117.0
PAY039800,ORD039800,Wallet,Completed,278464.0
PAY039801,ORD039801,Net Banking,Completed,55199.0
PAY039802,ORD039802,Wallet,Completed,
PAY039803,ORD039803,UPI,Completed,65700.0
PAY039804,ORD039804,UPI,Completed,165094.0
PAY039805,ORD039805,Credit Card,Completed,113920.0
PAY039806,ORD039806,Wallet,Completed,333397.0
PAY039807,ORD039807,Net Banking,Completed,22017.0
PAY039808,ORD039808,Credit Card,Completed,353579.0
PAY039809,ORD039809,Credit Card,Completed,91076.0
PAY039810,ORD039810,Wallet,Completed,257032.0
PAY039811,ORD039811,UPI,Completed,
PAY039812,ORD039812,Net Banking,Completed,37269.0
PAY039813,ORD039813,Net Banking,Completed,130458.0
PAY039814,ORD039814,Debit Card,Completed,139559.0
PAY039815,ORD039815,Net Banking,Completed,187802.0
PAY039816,ORD039816,Net Banking,Completed,
PAY039817,ORD039817,Debit Card,Completed,
PAY039818,ORD039818,Credit Card,Failed,
PAY039819,ORD039819,Debit Card,Completed,250151.0
PAY039820,ORD039820,Wallet,Completed,303459.0
PAY039821,ORD039821,UPI,Completed,
PAY039822,ORD039822,Net Banking,Completed,100430.0
PAY039823,ORD039823,UPI,Completed,
PAY039824,ORD039824,Credit Card,Completed,
PAY039825,ORD039825,Debit Card,Completed,194460.0
PAY039826,ORD039826,Credit Card,Completed,358356.0
PAY039827,ORD039827,Wallet,Completed,140277.0
PAY039828,ORD039828,Net Banking,Completed,130923.0
PAY039829,ORD039829,Credit Card,Completed,
PAY039830,ORD039830,UPI,Completed,446128.0
PAY039831,ORD039831,UPI,Completed,373916.0
PAY039832,ORD039832,Credit Card,Completed,15992.0
PAY039833,ORD039833,Credit Card,Completed,124552.0
PAY039834,ORD039834,Debit Card,Pending,
PAY039835,ORD039835,Net Banking,Completed,304551.0
PAY039836,ORD039836,Net Banking,Completed,296979.0
PAY039837,ORD039837,Debit Card,Completed,75486.0
PAY039838,ORD039838,Net Banking,Completed,
PAY039839,ORD039839,Credit Card,Completed,62029.0
PAY039840,ORD039840,Net Banking,Completed,668142.0
PAY039841,ORD039841,Net Banking,Completed,
PAY039842,ORD039842,UPI,Completed,559329.0
PAY039843,ORD039843,Debit Card,Completed,112691.0
PAY039844,ORD039844,Credit Card,Completed,
PAY039845,ORD039845,Net Banking,Completed,476769.0
PAY039846,ORD039846,Net Banking,Completed,151118.0
PAY039847,ORD039847,Net Banking,Failed,604973.0
PAY039848,ORD039848,UPI,Completed,369440.0
PAY039849,ORD039849,Wallet,Completed,142740.0
PAY039850,ORD039850,Net Banking,Failed,534862.0
PAY039851,ORD039851,Credit Card,Completed,
PAY039852,ORD039852,UPI,Completed,84512.0
PAY039853,ORD039853,Debit Card,Failed,21484.0
PAY039854,ORD039854,Net Banking,Completed,
PAY039855,ORD039855,UPI,Completed,438943.0
PAY039856,ORD039856,UPI,Completed,541236.0
PAY039857,ORD039857,Debit Card,Completed,
PAY039858,ORD039858,Net Banking,Completed,
PAY039859,ORD039859,Wallet,Completed,187513.0
PAY039860,ORD039860,Credit Card,Completed,
PAY039861,ORD039861,UPI,Completed,436883.0
PAY039862,ORD039862,UPI,Completed,232430.0
PAY039863,ORD039863,Wallet,Completed,229287.0
PAY039864,ORD039864,Debit Card,Completed,68108.0
PAY039865,ORD039865,Wallet,Pending,65382.0
PAY039866,ORD039866,Net Banking,Completed,30759.0
PAY039867,ORD039867,Credit Card,Pending,205996.0
PAY039868,ORD039868,Credit Card,Completed,211838.0
PAY039869,ORD039869,UPI,Failed,309870.0
PAY039870,ORD039870,Debit Card,Completed,345860.0
PAY039871,ORD039871,UPI,Completed,311644.0
PAY039872,ORD039872,Credit Card,Completed,201251.0
PAY039873,ORD039873,Credit Card,Failed,
PAY039874,ORD039874,UPI,Completed,445912.0
PAY039875,ORD039875,Debit Card,Completed,
PAY039876,ORD039876,Debit Card,Completed,143626.0
PAY039877,ORD039877,UPI,Completed,198372.0
PAY039878,ORD039878,Debit Card,Pending,20430.0
PAY039879,ORD039879,Wallet,Completed,
PAY039880,ORD039880,Debit Card,Completed,430786.0
PAY039881,ORD039881,UPI,Completed,401741.0
PAY039882,ORD039882,Debit Card,Completed,
PAY039883,ORD039883,Debit Card,Pending,188798.0
PAY039884,ORD039884,Wallet,Completed,366765.0
PAY039885,ORD039885,Wallet,Completed,43716.0
PAY039886,ORD039886,Debit Card,Completed,27823.0
